Language	Budget	Revenue	Ratio	LogBudget	LogRevenue	LogRatio	Title
EN	3000000	29999213	9.999737667	14.91412285	17.21668171	2.302558859	"A Nightmare on Elm Street Part 2: Freddy's Revenge"
EN	3000000	20966644	6.988881333	14.91412285	16.85844335	1.944320505	"A Room with a View"
EN	3000000	89328627	29.776209	14.91412285	18.30783257	3.393709719	"The Purge"
EN	3000000	77712439	25.90414633	14.91412285	18.16852589	3.254403046	"Sinister"
EN	3000000	19184015	6.394671667	14.91412285	16.76958794	1.855465092	"Martin Lawrence Live: Runteldat"
EN	3000000	17570324	5.856774667	14.91412285	16.6817219	1.767599054	"Cat on a Hot Tin Roof"
EN	3000000	18999718	6.333239333	14.91412285	16.75993469	1.845811848	"Beneath the Planet of the Apes"
EN	3000000	23144499	7.714833	14.91412285	16.95726769	2.043144839	"Air Bud"
OTHER	16000000	68411275	4.275704688	16.58809928	18.04104821	1.452948928	"Pokémon: Spell of the Unknown"
EN	3000000	19472057	6.490685667	14.91412285	16.78449102	1.870368175	"Friday the 13th Part VI: Jason Lives"
EN	3000000	33300000	11.1	14.91412285	17.32106795	2.406945108	"The Bridge on the River Kwai"
EN	3000000	15369573	5.123191	14.91412285	16.54790033	1.633777487	"Spaced Invaders"
EN	2000000	7900000	3.95	14.50865774	15.88237332	1.373715579	"Family Plot"
EN	3000000	25000000	8.333333333	14.91412285	17.03438638	2.120263536	"The Apartment"
EN	3000000	15938065	5.312688333	14.91412285	16.58422083	1.670097985	"Jason Goes to Hell: The Final Friday"
EN	3000000	13000000	4.333333333	14.91412285	16.38045992	1.466337069	"Torn Curtain"
EN	3000000	11718595	3.906198333	14.91412285	16.27668745	1.362564608	"Dave Chappelle's Block Party"
EN	3000000	10400000	3.466666667	14.91412285	16.15731636	1.243193517	"Elmer Gantry"
EN	3000000	10000000	3.333333333	14.91412285	16.11809565	1.203972804	"Judgment at Nuremberg"
EN	3000000	9012000	3.004	14.91412285	16.01406758	1.099944734	"Red River"
EN	3000000	11176469	3.725489667	14.91412285	16.22932114	1.315198297	"Before Midnight"
EN	3000000	7282851	2.427617	14.91412285	15.80103296	0.886910118	"Phantasm II"
EN	3000000	6804016	2.268005333	14.91412285	15.73302358	0.818900737	"Woman Thou Art Loosed"
EN	3800000	28200000	7.421052632	15.15051162	17.15483254	2.004320911	"East Is East"
EN	3000000	4109095	1.369698333	14.91412285	15.22871337	0.314590521	"Kama Sutra - A Tale of Love"
EN	3000000	4000000	1.333333333	14.91412285	15.20180492	0.287682072	"Willy Wonka & the Chocolate Factory"
EN	3000000	3076820	1.025606667	14.91412285	14.93940715	0.025284307	"Jawbreaker"
EN	2962051	3011195	1.016591207	14.90139249	14.91784757	0.016455076	"Basquiat"
OTHER	3000000	9879971	3.293323667	14.91412285	16.10602013	1.191897288	"Tsotsi"
EN	3000000	2807390	0.935796667	14.91412285	14.84776578	-0.066357063	"Happiness"
EN	2800000	1826705	0.652394643	14.84512998	14.41802436	-0.42710562	"Tusk"
OTHER	3000000	14980005	4.993335	14.91412285	16.52222687	1.608104023	"Oldboy"
EN	3000000	748453	0.249484333	14.91412285	13.52576369	-1.388359158	"Hobo with a Shotgun"
EN	3000000	2357852	0.785950667	14.91412285	14.67326159	-0.240861254	"Fish Tank"
EN	3000000	11947954	3.982651333	14.91412285	16.29607061	1.381947762	"Bachelorette"
EN	3000000	22000	0.007333333	14.91412285	9.998797732	-4.915325114	"The Divide"
EN	3000000	3387000	1.129	14.91412285	15.03545513	0.121332285	"Demonic"
EN	2500000	3200000	1.28	14.73180129	14.97866137	0.246860078	"Point Blank"
OTHER	2900000	5596708	1.92989931	14.88022129	15.53768913	0.657467831	"Central Station"
EN	2900000	5000000	1.724137931	14.88022129	15.42494847	0.544727175	"Pocketful of Miracles"
EN	3000000	103735	0.034578333	14.91412285	11.54959485	-3.364527997	"Freakonomics"
EN	8000000	23563727	2.945465875	15.8949521	16.9752191	1.080266996	"Hustle & Flow"
EN	2883848	25000000	8.668972845	14.87463607	17.03438638	2.159750311	"Some Like It Hot"
EN	2800000	19170001	6.846428929	14.84512998	16.76885717	1.923727192	"Friday the 13th Part VII: The New Blood"
EN	2777000	33754967	12.15519157	14.83688177	17.33463813	2.497756369	"The Wizard of Oz"
EN	2800000	86273333	30.81190464	14.84512998	18.2730311	3.42790113	"Young Frankenstein"
EN	2000000	5364858	2.682429	14.50865774	15.49538047	0.986722727	"Diary of the Dead"
EN	2700000	37799643	13.99986778	14.80876233	17.44781022	2.639047885	"The Black Stallion"
EN	2686000	6600000	2.457185406	14.80356366	15.70258021	0.899016551	"Donovan's Reef"
EN	2627000	5363000	2.041492196	14.78135307	15.49503408	0.713681009	"A Guy Named Joe"
EN	2600000	119500000	45.96153846	14.771022	18.59882693	3.827804926	"Blazing Saddles"
EN	2600000	32980880	12.68495385	14.771022	17.31143856	2.540416555	"Friday the 13th: The Final Chapter"
OTHER	2159280	10700000	4.955355489	14.58528539	16.1857543	1.600468909	"Ida"
EN	2600000	3166000	1.217692308	14.771022	14.96797952	0.196957516	"Riding Giants"
OTHER	2600000	553198	0.212768462	14.771022	13.22347126	-1.54755074	"Timecrimes"
EN	2540800	7200000	2.833753149	14.74798955	15.78959158	1.041602034	"Singin' in the Rain"
EN	2500000	60141683	24.0566732	14.73180129	17.91221372	3.18041243	"A Haunted House"
EN	2500000	33400000	13.36	14.73180129	17.32406646	2.592265168	"2016: Obama's America"
EN	2500000	14400000	5.76	14.73180129	16.48273876	1.750937475	"Halloween III: Season of the Witch"
EN	2500000	12348905	4.939562	14.73180129	16.32907795	1.597276663	"Escape from the Planet of the Apes"
EN	2500000	10000000	4	14.73180129	16.11809565	1.386294361	"Hud"
EN	2500000	26781723	10.7126892	14.73180129	17.10323024	2.371428945	"Garden State"
EN	2500000	5535405	2.214162	14.73180129	15.52667529	0.794874002	"Before Sunrise"
EN	2500000	3325038	1.3300152	14.73180129	15.01699166	0.285190371	"Robot & Frank"
EN	2500000	6854611	2.7418444	14.73180129	15.74043212	1.008630833	"The Spectacular Now"
EN	2500000	71904	0.0287616	14.73180129	11.18308717	-3.548714115	"Eye of the Dolphin"
EN	2500000	107559	0.0430236	14.73180129	11.58579481	-3.146006477	"Sleep Dealer"
EN	2500000	324138	0.1296552	14.73180129	12.68892463	-2.04287666	"Super"
EN	2400000	5731103	2.387959583	14.6909793	15.56141857	0.87043927	"Get on the Bus"
EN	30000000	495303	0.0165101	17.21670794	13.11292498	-4.103782964	"Idiocracy"
EN	2380000	8176544	3.435522689	14.68261105	15.91678013	1.23416908	"This Is England"
EN	2361000	6892000	2.919102075	14.67459582	15.74587188	1.071276061	"Bathing Beauty"
EN	2300000	11000000	4.782608696	14.64841968	16.21340583	1.56498615	"Show Boat"
EN	2280000	83320000	36.54385965	14.639686	18.23819917	3.598513173	"Fantasia"
EN	4000000	36690067	9.17251675	15.20180492	17.41801662	2.216211703	"Friday the 13th Part III"
EN	2200000	21930418	9.968371818	14.60396792	16.90338518	2.299417263	"Friday the 13th: A New Beginning"
EN	2160000	9132000	4.227777778	14.58561878	16.02729529	1.441676507	"The Valley of Decision"
EN	2100000	23650000	11.26190476	14.5574479	16.97887367	2.42142577	"The Best Years of Our Lives"
EN	2100000	3330	0.001585714	14.5574479	8.110727583	-6.44672032	"Mi America"
OTHER	1500000	30448000	20.29866667	14.22097567	17.23153087	3.010555202	"[REC]"
EN	2000000	78898765	39.4493825	14.50865774	18.18367613	3.675018394	"From Russia with Love"
EN	2000000	18344729	9.1723645	14.50865774	16.72485284	2.216195105	"Sleeper"
EN	2000000	14674076	7.337038	14.50865774	16.50159296	1.992935219	"It Follows"
EN	2000000	18016290	9.008145	14.50865774	16.70678691	2.198129168	"Everything You Always Wanted to Know About Sex *But Were Afraid to Ask"
EN	2000000	13129846	6.564923	14.50865774	16.39039852	1.881740779	"To Kill a Mockingbird"
EN	2000000	24600832	12.300416	14.50865774	17.01829082	2.509633083	"Mad Max 2: The Road Warrior"
EN	2000000	11540607	5.7703035	14.50865774	16.26138242	1.752724679	"Boys Don't Cry"
EN	2000000	13101672	6.550836	14.50865774	16.38825041	1.879592675	"Silent House"
OTHER	2000000	70000000	35	14.50865774	18.0640058	3.555348061	"The Lives of Others"
EN	1000000	34522221	34.522221	13.81551056	17.35711376	3.541603204	"Courageous"
EN	2000000	7600000	3.8	14.50865774	15.84365881	1.335001067	"The Hustler"
EN	2000000	9172000	4.586	14.50865774	16.03166592	1.523008184	"Boom Town"
OTHER	8000000	1477676	0.1847095	15.8949521	14.20598114	-1.688970958	"The Triplets of Belleville"
EN	2700000	15992615	5.923190741	14.80876233	16.58763761	1.77887528	"Before Sunset"
OTHER	2000000	20908467	10.4542335	14.50865774	16.85566475	2.347007016	"Amores perros"
EN	2000000	4601043	2.3005215	14.50865774	15.34179357	0.833135836	"Thirteen"
EN	2000000	7800000	3.9	14.50865774	15.86963429	1.360976553	"Gentleman's Agreement"
EN	2000000	13831503	6.9157515	14.50865774	16.44245937	1.933801636	"Winter's Bone"
EN	2000000	4000000	2	14.50865774	15.20180492	0.693147181	"Alexander's Ragtime Band"
EN	2000000	7871522	3.935761	14.50865774	15.87876199	1.370104256	"Inside Job"
EN	6000000	11122090	1.853681667	15.60727003	16.22444378	0.617173752	"We Are Your Friends"
EN	2000000	5967038	2.983519	14.50865774	15.60176121	1.093103476	"Harsh Times"
EN	2000000	2801508	1.400754	14.50865774	14.8456684	0.337010663	"Captive"
EN	2000000	2506446	1.253223	14.50865774	14.73437637	0.225718633	"Full Frontal"
EN	2000000	5179037	2.5895185	14.50865774	15.46012969	0.951471951	"Shortbus"
OTHER	2000000	11125849	5.5629245	14.50865774	16.2247817	1.716123959	"Waltz with Bashir"
EN	2000000	1672730	0.836365	14.50865774	14.32996758	-0.178690158	"The Book of Mormon Movie. Volume 1: The Journey"
EN	2000000	1431623	0.7158115	14.50865774	14.17431932	-0.334338415	"No End in Sight"
EN	2000000	1477002	0.738501	14.50865774	14.20552492	-0.303132823	"The Diary of a Teenage Girl"
EN	2000000	653621	0.3268105	14.50865774	13.39028295	-1.118374787	"Inside Deep Throat"
EN	2000000	563706	0.281853	14.50865774	13.24228812	-1.266369621	"The Virginity Hit"
OTHER	2000000	390659	0.1953295	14.50865774	12.87559034	-1.633067403	"Subway"
EN	2000000	124494	0.062247	14.50865774	11.7320128	-2.776644938	"Six-String Samurai"
EN	2000000	120620	0.06031	14.50865774	11.70040039	-2.808257352	"It's All Gone Pete Tong"
EN	3800000	111731	0.029402895	15.15051162	11.62384948	-3.526662149	"Saint John of Las Vegas"
EN	13500000	187674	0.013901778	16.41820024	12.14246169	-4.275738549	"Stonewall"
EN	7000000	1100000	0.157142857	15.76142071	13.91082074	-1.850599969	"Roadside Romeo"
EN	2000000	54207	0.0271035	14.50865774	10.90056533	-3.608092408	"Return of the Living Dead 3"
EN	2000000	622806	0.311403	14.50865774	13.34199035	-1.166667386	"Sherrybaby"
EN	100000	95000	0.95	11.51292546	11.46163217	-0.051293294	"Stitches"
EN	2000000	11833696	5.916848	14.50865774	16.28646161	1.777803875	"Bananas"
EN	1987650	19152480	9.635740699	14.50246359	16.76794277	2.265479175	"Buried"
EN	1800000	67738090	37.63227222	14.40329722	18.03115921	3.627861986	"The Last Exorcism"
EN	1800000	8000000	4.444444444	14.40329722	15.8949521	1.491654877	"A Streetcar Named Desire"
EN	1800000	9440272	5.244595556	14.40329722	16.06049535	1.657198128	"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"
EN	1800000	21107746	11.72652556	14.40329722	16.86515064	2.461853417	"Beasts of the Southern Wild"
EN	1700000	8844595	5.202702941	14.34613881	15.9953171	1.649178287	"Battle for the Planet of the Apes"
EN	2000000	841733	0.4208665	14.50865774	13.64321814	-0.865439598	"Higher Ground"
EN	1800000	6800000	3.777777778	14.40329722	15.73243317	1.329135947	"Hang 'em High"
OTHER	1530000	7267585	4.750055556	14.24077829	15.79893461	1.558156314	"Run Lola Run"
EN	500000	150277	0.300554	13.12236338	11.92023554	-1.202127841	"May"
EN	1700000	9700000	5.705882353	14.34613881	16.08763644	1.741497634	"Conquest of the Planet of the Apes"
EN	2000000	572809	0.2864045	14.50865774	13.25830761	-1.250350132	"I Spit on Your Grave"
EN	1700000	1943649	1.143322941	14.34613881	14.48007769	0.133938883	"Happy. Texas"
OTHER	1000000	4235151	4.235151	13.81551056	15.25892954	1.443418983	"The Lunchbox"
EN	1644736	7433101	4.519327722	14.31309044	15.82145369	1.508363249	"You Can't Take It With You"
EN	1650000	30500000	18.48484848	14.31628585	17.23323724	2.916951396	"From Here to Eternity"
EN	1600000	5400000	3.375	14.28551419	15.50190951	1.216395324	"She Wore a Yellow Ribbon"
EN	1600000	4420000	2.7625	14.28551419	15.30165025	1.016136067	"The Conversation"
EN	2000000	22179430	11.089715	14.50865774	16.91467584	2.406018102	"Waitress"
EN	1500000	11806119	7.870746	14.22097567	16.28412851	2.063152848	"Bloodsport"
EN	1500000	9600000	6.4	14.22097567	16.07727366	1.85629799	"Mr. Smith Goes to Washington"
EN	1500000	7412216	4.941477333	14.22097567	15.81864001	1.597664342	"Kids"
EN	1500000	11098131	7.398754	14.22097567	16.22228727	2.001311608	"The Squid and the Whale"
EN	1000000	10013424	10.013424	13.81551056	16.11943715	2.303926593	"Kissing Jessica Stein"
EN	1500000	7000000	4.666666667	14.22097567	15.76142071	1.540445041	"Spellbound"
EN	1500000	2375097	1.583398	14.22097567	14.68054884	0.459573171	"Buffalo '66"
EN	1500000	97009150	64.67276667	14.22097567	18.39031586	4.169340196	"Insidious"
EN	1500000	2300000	1.533333333	14.22097567	14.64841968	0.427444015	"Repo Man"
EN	1500000	712294	0.474862667	14.22097567	13.47624603	-0.74472964	"The Ballad of Jack and Rose"
EN	1500000	3566225	2.377483333	14.22097567	15.08701817	0.866042505	"The To Do List"
EN	1500000	418961	0.279307333	14.22097567	12.94553312	-1.27544255	"Killing Zoe"
EN	1500000	416925	0.27795	14.22097567	12.94066163	-1.280314038	"The Believer"
EN	1500000	373967	0.249311333	14.22097567	12.83192284	-1.389052829	"Session 9"
EN	1500000	8500000	5.666666667	14.22097567	15.95557672	1.734601055	"Modern Times"
EN	1500000	173066	0.115377333	14.22097567	12.0614283	-2.159547362	"My Name Is Bruce"
EN	1500000	32000	0.021333333	14.22097567	10.37349118	-3.847484484	"Pontypool"
EN	1500000	1165882	0.777254667	14.22097567	13.96898844	-0.251987226	"The Lords of Salem"
EN	1488423	184925486	124.2425614	14.21322773	19.03546352	4.822235795	"Snow White and the Seven Dwarfs"
EN	1455000	2620000	1.800687285	14.19051646	14.77868488	0.588168417	"Shalako"
EN	1350000	3897569	2.887088148	14.11561515	15.17586358	1.060248433	"Lock. Stock and Two Smoking Barrels"
OTHER	1300000	639000	0.491538462	14.07787482	13.36765973	-0.710215089	"Journey from the Fall"
EN	1288000	6000000	4.658385093	14.06860119	15.60727003	1.538668842	"Rebecca"
EN	1250000	21722776	17.3782208	14.03865411	16.89387185	2.855217744	"Friday the 13th Part 2"
EN	1250000	11000000	8.8	14.03865411	16.21340583	2.174751721	"The Lost Weekend"
EN	1250000	3412497	2.7299976	14.03865411	15.04295484	1.00430073	"C.H.U.D."
EN	1250000	8500000	6.8	14.03865411	15.95557672	1.916922612	"Niagara"
EN	1250000	6000000	4.8	14.03865411	15.60727003	1.568615918	"How Green Was My Valley"
EN	1200000	103911669	86.5930575	13.99783211	18.45905176	4.461219645	"Saw"
EN	3000000	18492362	6.164120667	14.91412285	16.73286834	1.818745493	"Super Troopers"
EN	1200000	7000000	5.833333333	13.99783211	15.76142071	1.763588592	"The Trouble with Harry"
EN	1200000	2861020	2.384183333	13.99783211	14.86668876	0.868856648	"Home Run"
EN	1200000	14661007	12.21750583	13.99783211	16.50070194	2.502869828	"Reservoir Dogs"
OTHER	1200000	6000000	5	13.99783211	15.60727003	1.609437912	"The Good. the Bad and the Ugly"
EN	900000	25000	0.027777778	13.71015004	10.1266311	-3.583518938	"Pink Ribbons. Inc."
EN	1200000	2736000	2.28	13.99783211	14.82200756	0.824175443	"The Charge of the Light Brigade"
EN	2600000	2850263	1.096255	14.771022	14.86292183	0.091899826	"Airborne"
EN	3000000	18637690	6.212563333	14.91412285	16.74069643	1.826573586	"Waiting..."
EN	1100000	1400000	1.272727273	13.91082074	14.15198279	0.241162057	"From a Whisper to a Scream"
OTHER	1100000	4105187	3.731988182	13.91082074	15.22776185	1.316941116	"The Raid"
EN	878000	10462500	11.91628702	13.68540187	16.16330799	2.477906121	"Casablanca"
EN	1000000	117235147	117.235147	13.81551056	18.57969228	4.764181721	"Rocky"
EN	1000000	37600000	37.6	13.81551056	17.44251461	3.62700405	"Tom Jones"
EN	1000000	62882090	62.88209	13.81551056	17.95677194	4.141261385	"Unfriended"
EN	1300000	28262574	21.74044154	14.07787482	17.15704901	3.079174191	"Taxi Driver"
EN	1000000	17985893	17.985893	13.81551056	16.70509829	2.889587728	"The Howling"
EN	950000	59600000	62.73684211	13.76421726	17.90316613	4.138948868	"Dr. No"
EN	1000000	14564027	14.564027	13.81551056	16.49406514	2.678554584	"Hellraiser"
EN	5000000	23507567	4.7015134	15.42494847	16.97283293	1.547884457	"God's Not Dead 2"
EN	1000000	10047674	10.047674	13.81551056	16.12285172	2.307341165	"Cry_Wolf"
OTHER	1000000	10037390	10.03739	13.81551056	16.12182768	2.30631712	"Godzilla 2000"
EN	3500000	16566240	4.733211429	15.06827353	16.62287745	1.554603921	"Blue Valentine"
EN	1000000	13350369	13.350369	13.81551056	16.40705458	2.591544025	"Transamerica"
EN	1000000	101758490	101.75849	13.81551056	18.43811282	4.622602261	"The Devil Inside"
EN	2090000	40000000	19.13875598	14.55267462	17.50439001	2.951715388	"Beyond the Valley of the Dolls"
EN	1000000	9000000	9	13.81551056	16.01273514	2.197224577	"Love Me Tender"
EN	1000000	46243000	46.243	13.81551056	17.64942066	3.833910101	"An Inconvenient Truth"
EN	1000000	7800000	7.8	13.81551056	15.86963429	2.054123734	"Sands of Iwo Jima"
EN	5000000	6833445	1.366689	15.42494847	15.7373395	0.312391026	"The Green Inferno"
EN	1000000	9138338	9.138338	13.81551056	16.02798909	2.212478531	"The Sessions"
EN	1000000	2057193	2.057193	13.81551056	14.53685299	0.721342432	"Two Girls and a Guy"
EN	1000000	1678874	1.678874	13.81551056	14.33363389	0.518123331	"Who Killed the Electric Car?"
EN	1000000	1744858	1.744858	13.81551056	14.37218373	0.556673177	"The Broken Hearts Club: A Romantic Comedy"
EN	1000000	852206	0.852206	13.81551056	13.65558356	-0.159926997	"Brigham City"
OTHER	1000000	623791	0.623791	13.81551056	13.34357066	-0.471939903	"Fiza"
EN	1000000	464000	0.464	13.81551056	13.04763983	-0.767870727	"Blue Car"
OTHER	1000000	444575	0.444575	13.81551056	13.00487405	-0.810636509	"The Act of Killing"
EN	1000000	274661	0.274661	13.81551056	12.52329289	-1.292217669	"Taxi to the Dark Side"
EN	1000000	10018	0.010018	13.81551056	9.212138754	-4.603371804	"Alone With Her"
EN	1000000	7202	0.007202	13.81551056	8.882114044	-4.933396514	"Special"
EN	950000	814666	0.857543158	13.76421726	13.61053349	-0.153683771	"Charly"
EN	910000	9600000	10.54945055	13.72119988	16.07727366	2.356073778	"On the Waterfront"
EN	930000	30905	0.033231183	13.74293987	10.33867326	-3.404266603	"L!fe Happens"
OTHER	852510	1185783	1.390931485	13.65594022	13.98591387	0.329973656	"4 Months. 3 Weeks and 2 Days"
EN	950000	7022209	7.391798947	13.76421726	15.7645884	2.000371135	"Hard Candy"
EN	900000	381420	0.4238	13.71015004	12.85165641	-0.858493633	"The Quiet"
EN	858000	267447150	311.709965	13.66235938	19.40443253	5.742073156	"Bambi"
EN	850000	819939	0.964634118	13.65299163	13.61698523	-0.036006402	"Latter Days"
EN	850000	1243961	1.463483529	13.65299163	14.0338112	0.380819573	"For a Good Time. Call..."
EN	800000	1001437	1.25179625	13.59236701	13.81694653	0.22457952	"Ruby in Paradise"
EN	800000	2816116	3.520145	13.59236701	14.85086919	1.258502182	"Raising Victor Vargas"
EN	800000	62852	0.078565	13.59236701	11.04853804	-2.543828971	"The Mudge Boy"
OTHER	800000	1984662	2.4808275	13.59236701	14.50095918	0.908592174	"Dead Snow"
